employee_id,employer_id,employer_name,industry,employer_quality,age,education,education_issue,financial_literacy,employer_match_eligible,retirement_contribution_rate,annual_earnings,net_worth,household_debt,complete_iv_case
1267,33,Employer 33,retail,1.764,26,some_college,,0.758,1,0.1164,45648.5,233623.73,41940.74,1
1268,70,Employer 70,education,1.312,38,college,,2.739,1,0.077,73386.99,321310.8,47666.48,1
1269,16,Employer 16,,-0.05,44,graduate,,0.387,0,0.0807,81903.4,150799.7,46554.04,1
1270,59,Employer 59,manufacturing,-0.63,33,graduate,,-0.045,0,0.0339,72738.22,205293.78,54029.69,1
1271,11,EMPLOYER 11,education,-0.76,26,graduate,,-0.885,0,0.0145,74984.14,223035.15,54916.93,1
1272,11,EMPLOYER 11,education,-0.76,31,some_college,,-0.153,1,0.1141,46166.92,175649.98,27706.25,1
1273,54,Employer 54,healthcare,1.602,36,graduate,,0.032,1,0.0604,83842.3,344143.64,55726.9,1
1274,19,Employer 19,manufacturing,-1.545,52,,unknown,0.036,0,0.0289,98656.33,302067.61,,1
1275,39,employer 39,tech,0.394,30,high_school,,0.06,1,0.07919999999999999,39384.7,32502.72,36455.58,1
1276,3,Employer 3,retail,-0.427,26,high_school,,-0.992,0,0.039,37750.65,12521.95,41544.82,1
1277,75,Employer 75,tech,-0.726,33,some_college,,0.394,0,0.0993,53869.81,118265.73,-24306.95,1
1278,32,Employer 32,healthcare,-0.072,32,college,,-1.267,0,0.0592,53538.75,76451.22,43919.22,1
1279,70,Employer 70,education,1.312,60,high_school,,1.528,1,0.1441,93933.03,394653.1,38606.82,1
1280,26,employer 26,manufacturing,0.782,31,,blank,0.514,1,0.1154,102477.04,525089.32,43786.11,1
1281,4,Employer 4,tech,0.088,49,college,,0.219,1,0.0896,68421.46,225715.93,29196.91,1
1282,62,Employer 62,education,-0.064,37,high_school,,0.942,0,0.1203,44293.33,174509.87,23365.9,1
1283,51,employer 51,retail,0.769,38,graduate,,1.892,0,0.0364,71428.13,201569.41,40300.85,1
1284,51,employer 51,retail,0.769,43,,blank,0.46,1,0.1222,86038.55,303821.41,41719.8,1
1285,33,Employer 33,retail,1.764,43,some_college,,-0.359,1,0.0578,76350.34,253341.45,37821.72,1
1286,28,Employer 28,tech,0.76,36,some_college,,0.064,1,0.0144,54280.49,193975.58,2674.77,1
1287,20,Employer 20,retail,2.829,27,high_school,,-0.34,1,0.1033,56936.98,123913.96,15157.1,1
1288,10,Employer 10,education,-0.152,53,college,,1.203,1,0.0754,94659.47,372270.67,27257.63,1
1289,19,Employer 19,manufacturing,-1.545,35,college,,-1.023,0,0.0,59502.36,193653.14,41240.6,1
1290,56,employer 56,retail,1.215,49,college,,1.388,1,0.0874,85091.29,308078.62,39033.47,1
1291,8,Employer 8,retail,1.471,41,high_school,,0.732,1,0.0614,63593.86,283739.27,,1
1292,30,Employer 30,manufacturing,-0.274,60,college,,-1.009,0,0.0156,83909.38,341375.24,18724.93,1
1293,59,Employer 59,manufacturing,-0.63,47,some_college,,-0.671,1,0.1224,53715.64,240143.71,10382.49,1
1294,68,Employer 68,healthcare,-0.625,37,college,,0.491,1,0.0775,78927.62,202691.88,20451.81,1
1295,21,Employer 21,tech,-0.699,55,college,,-1.979,1,0.0479,89174.03,281311.03,40697.46,1
1296,80,Employer 80,,-0.854,35,some_college,,0.313,0,0.0428,24363.52,35566.13,40827.75,1
1297,8,Employer 8,retail,1.471,28,college,,-1.644,1,0.0253,66237.74,103114.94,58269.83,1
1298,68,Employer 68,healthcare,-0.625,29,college,,0.16,0,0.0289,61442.94,157068.95,41836.48,1
1299,20,Employer 20,retail,2.829,38,some_college,,0.429,1,0.0717,80581.42,246872.75,65285.03,1
1300,80,Employer 80,,-0.854,57,college,,0.517,1,0.0754,94460.95,391459.17,17829.3,1
1301,44,Employer 44,healthcare,0.546,49,high_school,,-0.411,0,0.0464,59586.16,288683.46,,1
1302,34,Employer 34,tech,0.713,38,some_college,,-0.117,0,0.0582,55758.81,58418.15,20067.68,1
1303,73,Employer 73,tech,1.456,33,college,,1.121,1,0.0601,77747.99,126775.06,35093.72,1
1304,51,employer 51,retail,0.769,28,college,,-0.707,0,0.0248,49625.08,133901.02,38706.88,1
1305,10,Employer 10,education,-0.152,51,college,,0.387,0,0.0758,100018.56,250820.94,46696.12,1
1306,42,Employer 42,healthcare,0.503,42,high_school,,-1.326,1,0.064,49663.09,27958.11,54832.09,1
1307,11,EMPLOYER 11,education,-0.76,54,college,,-1.299,0,0.042300000000000004,75343.08,221090.4,57841.56,1
1308,4,Employer 4,tech,0.088,29,high_school,,-0.294,1,0.1048,36990.83,257556.52,48989.7,1
1309,6,employer 6,tech,-0.405,42,high_school,,0.938,0,0.0373,60665.36,251676.21,,1
1310,71,employer 71,healthcare,-0.829,46,college,,-0.873,0,0.0905,48734.29,272847.97,-2395.02,1
1311,63,Employer 63,healthcare,1.055,31,college,,-0.191,1,0.081,77276.38,112175.97,44079.81,1
1312,2,Employer 2,tech,0.564,44,college,,0.217,0,0.0817,86753.47,270276.45,22197.84,1
1313,14,Employer 14,tech,0.809,56,college,,-0.168,0,0.083,67169.03,301249.57,45177.26,1
1314,29,Employer 29,tech,-1.532,35,high_school,,-1.236,0,0.042,43997.76,37532.85,11693.87,1
1315,35,Employer 35,education,1.147,59,some_college,,-0.648,0,0.09720000000000001,69277.23,232254.38,-5944.1,1
1316,38,Employer 38,retail,0.6,33,high_school,,0.354,0,0.0,58226.72,184693.58,33507.62,1
1317,41,Employer 41,retail,1.797,42,high_school,,-1.836,1,0.08220000000000001,76327.78,186819.93,31370.63,1
1318,40,employer 40,healthcare,-0.709,55,college,,-0.183,1,0.0648,66760.96,215916.76,65509.53,1
1319,27,Employer 27,manufacturing,-0.162,49,college,,0.961,1,0.1154,57311.46,350936.21,22841.23,1
1320,76,Employer 76,manufacturing,0.681,29,high_school,,0.694,1,0.0975,41397.21,114980.78,39455.1,1
1321,3,Employer 3,retail,-0.427,42,some_college,,2.242,1,0.0842,53169.54,297814.61,47900.15,1
1322,6,employer 6,tech,-0.405,58,graduate,,1.33,0,0.0854,90652.92,346988.34,33874.81,1
1323,39,employer 39,tech,0.394,29,some_college,,-0.866,0,0.0787,63345.2,173983.92,33416.54,1
1324,79,Employer 79,manufacturing,1.13,42,college,,-0.876,1,0.0724,79226.83,234499.0,62921.05,1
1325,66,Employer 66,,-0.111,27,high_school,,0.321,1,0.0752,60557.22,131915.08,25175.75,1
1326,14,Employer 14,tech,0.809,57,college,,1.141,1,0.11869999999999999,86288.48,355582.56,9074.65,1
1327,69,Employer 69,manufacturing,-0.094,60,,blank,-0.226,0,0.020099999999999996,83427.16,193253.02,68245.87,1
1328,70,Employer 70,education,1.312,47,graduate,,-2.15,1,0.0866,131455.58,343094.05,17119.17,1
1329,79,Employer 79,manufacturing,1.13,46,college,,-1.292,1,0.09119999999999999,97641.1,224360.62,13357.31,1
1330,17,Employer 17,healthcare,0.01,27,high_school,,0.062,1,0.0596,60268.05,157401.63,30288.05,1
1331,67,employer 67,retail,0.414,54,college,,-1.03,0,0.0325,94526.45,276987.7,3195.27,1
1332,4,Employer 4,tech,0.088,31,college,,1.604,0,0.0461,72614.45,245301.81,47978.01,1
1333,51,employer 51,retail,0.769,28,graduate,,0.947,1,0.11539999999999999,72250.13,231712.65,-4690.49,1
1334,36,employer 36,education,0.429,56,college,,0.53,1,0.1204,77690.76,369067.54,28439.16,1
1335,32,Employer 32,healthcare,-0.072,32,some_college,,-1.758,1,0.0474,26250.34,-46877.05,62639.93,1
1336,29,Employer 29,tech,-1.532,33,college,,0.338,0,0.0,37579.24,125930.71,41496.49,1
1337,26,employer 26,manufacturing,0.782,44,some_college,,0.472,1,0.099,59350.46,199765.86,47460.61,1
1338,70,Employer 70,education,1.312,54,some_college,,-1.226,1,0.09609999999999999,62274.51,183114.8,54302.74,1
1340,59,Employer 59,manufacturing,-0.63,25,graduate,,-0.539,0,0.0314,66169.09,170392.13,62801.33,1
1342,17,Employer 17,healthcare,0.01,56,college,,-0.316,1,0.0724,64285.61,230524.33,42693.92,1
1343,11,EMPLOYER 11,education,-0.76,49,college,,-0.636,0,0.1086,88482.27,266842.82,39424.11,1
1344,22,Employer 22,education,0.473,52,college,,1.327,0,0.0999,65324.91,276097.92,24673.72,1
1345,11,EMPLOYER 11,education,-0.76,45,college,,0.63,0,0.0625,66598.23,275252.55,56079.84,1
1346,52,Employer 52,healthcare,0.211,25,college,,-0.301,1,0.0747,61029.86,161004.38,35642.9,1
1347,79,Employer 79,manufacturing,1.13,28,college,,-0.815,1,0.0629,53689.52,162708.06,66157.82,1
1348,1,Employer 1,healthcare,0.435,33,graduate,,0.111,0,0.0884,81442.92,159518.8,39740.71,1
1349,12,employer 12,manufacturing,-0.86,51,college,,-2.756,0,0.0199,64305.37,48841.25,24731.31,1
1350,12,employer 12,manufacturing,-0.86,39,,blank,0.538,0,0.0504,59519.49,292262.63,22786.44,1
1351,15,Employer 15,manufacturing,-0.5,49,high_school,,-0.527,0,0.0127,67911.45,131032.02,34916.94,1
1352,14,Employer 14,tech,0.809,38,some_college,,0.265,1,0.0782,54652.07,216252.78,33046.91,1
1353,15,Employer 15,manufacturing,-0.5,53,some_college,,1.577,0,0.0965,89425.32,329796.02,59942.24,1
1354,9,employer 9,healthcare,-0.575,49,college,,-0.868,0,0.0228,58273.52,214766.84,32654.91,1
1355,75,Employer 75,tech,-0.726,48,some_college,,-0.473,0,0.0612,57178.63,194884.9,40588.5,1
1356,52,Employer 52,healthcare,0.211,35,some_college,,-0.994,1,0.045599999999999995,54537.03,42190.0,23333.35,1
1357,16,Employer 16,,-0.05,58,some_college,,-0.36,0,0.0568,79219.61,319014.71,58752.56,1
1358,27,Employer 27,manufacturing,-0.162,33,college,,-1.257,1,0.07440000000000001,63050.15,231939.7,51545.98,1
1359,58,Employer 58,education,0.302,35,college,,0.175,1,0.0365,54135.57,162328.92,33099.88,1
1360,54,Employer 54,healthcare,1.602,39,college,,0.868,0,0.0163,78359.22,287239.25,-4843.75,1
1361,67,employer 67,retail,0.414,28,high_school,,0.725,1,0.1001,40720.22,22302.29,71352.56,1
1362,77,Employer 77,education,2.506,43,,blank,-0.232,1,0.0635,100115.3,202366.79,25407.94,1
1363,79,Employer 79,manufacturing,1.13,45,high_school,,-1.024,1,0.12140000000000001,59047.84,229347.27,,1
1364,72,Employer 72,retail,-1.546,36,some_college,,-1.004,0,0.0464,42305.09,171545.56,58888.3,1
1365,68,Employer 68,healthcare,-0.625,25,some_college,,-0.787,0,0.0,36622.96,8431.33,38980.29,1
1366,31,Employer 31,tech,-0.524,48,some_college,,-0.916,0,0.025,43913.54,43493.21,32987.12,1
1367,39,employer 39,tech,0.394,48,some_college,,0.75,1,0.0643,73734.92,392598.8,30176.47,1
1368,66,Employer 66,,-0.111,50,high_school,,-0.293,1,0.0907,61878.65,277540.02,12092.68,1
1369,28,Employer 28,tech,0.76,57,graduate,,4.018,1,0.1757,108715.77,626782.46,56395.92,1
1370,63,Employer 63,healthcare,1.055,54,college,,0.259,1,0.117,87364.06,251112.88,57960.9,1
1371,46,Employer 46,healthcare,-0.824,60,college,,0.913,0,0.0605,96160.01,251817.77,13026.39,1
1372,79,Employer 79,manufacturing,1.13,37,some_college,,0.895,1,0.1018,74148.91,174268.93,43840.86,1
1373,8,Employer 8,retail,1.471,29,some_college,,-0.398,1,0.0592,73511.29,193045.95,59259.87,1
1375,29,Employer 29,tech,-1.532,53,some_college,,-0.886,0,0.0592,50912.0,87880.76,23278.04,1
1376,74,EMPLOYER 74,tech,-0.833,41,some_college,,1.177,1,0.0986,34002.41,215877.54,12345.12,1
1377,47,Employer 47,education,-1.546,46,some_college,,-1.434,0,0.0091,64720.06,100246.23,38675.32,1
1378,49,Employer 49,manufacturing,-1.858,36,high_school,,-0.429,0,0.0469,27386.06,81314.56,64783.33,1
1379,15,Employer 15,manufacturing,-0.5,43,high_school,,0.664,0,0.0397,47986.37,187553.74,77882.16,1
1380,23,Employer 23,healthcare,0.843,49,high_school,,1.129,0,0.11380000000000001,46517.28,242135.48,41962.58,1
1381,72,Employer 72,retail,-1.546,49,high_school,,-2.385,1,0.0265,37971.91,-43288.0,37530.55,1
1382,56,employer 56,retail,1.215,41,high_school,,-0.691,1,0.08810000000000001,52948.37,182262.05,10344.32,1
1383,31,Employer 31,tech,-0.524,57,some_college,,0.045,0,0.0588,75592.83,287656.44,29393.96,1
1384,57,employer 57,manufacturing,-1.965,35,high_school,,1.686,0,0.0349,29505.42,92077.68,23657.71,1
1385,28,Employer 28,tech,0.76,36,college,,-1.36,1,0.1175,77478.62,243306.49,55565.34,1
1386,52,Employer 52,healthcare,0.211,38,college,,-0.075,0,0.0,58865.55,202706.34,22953.06,1
1388,15,Employer 15,manufacturing,-0.5,33,some_college,,1.955,0,0.044800000000000006,62529.31,110179.63,32106.21,1
1389,13,Employer 13,retail,-0.779,35,high_school,,-0.211,0,0.0,66205.02,150422.64,43298.04,1
1390,59,Employer 59,manufacturing,-0.63,25,high_school,,-1.719,0,0.0176,19650.16,-46087.65,41360.32,1
1391,43,employer 43,healthcare,-0.302,37,graduate,,-0.329,0,0.0318,78574.32,198142.79,46829.17,1
1392,49,Employer 49,manufacturing,-1.858,58,high_school,,0.504,0,0.1033,46071.61,209827.39,33310.82,1
1393,17,Employer 17,healthcare,0.01,55,college,,-0.607,0,0.0224,87392.05,207116.03,13485.93,1
1394,14,Employer 14,tech,0.809,44,college,,-0.833,0,0.0992,80789.6,202198.42,26184.43,1
1395,7,Employer 7,tech,1.877,35,some_college,,0.362,1,0.1138,70018.69,223169.94,33736.73,1
1396,67,employer 67,retail,0.414,34,college,,1.944,1,0.0952,69367.96,247663.32,20369.75,1
1397,35,Employer 35,education,1.147,27,graduate,,-0.594,1,0.0161,85926.42,260375.78,36429.33,1
1398,64,Employer 64,education,0.008,60,graduate,,0.605,0,0.0678,95458.66,447099.33,62142.58,1
1399,4,Employer 4,tech,0.088,43,high_school,,0.128,0,0.0557,49150.29,176314.12,22384.43,1
1400,19,Employer 19,manufacturing,-1.545,48,some_college,,0.664,0,0.0297,67753.39,172510.78,21313.97,1
1401,42,Employer 42,healthcare,0.503,,college,,0.726,1,0.108,105868.79,478710.26,26362.4,1
1402,7,Employer 7,tech,1.877,32,graduate,,-0.025,1,0.0451,82737.6,342710.28,31645.44,1
1403,59,Employer 59,manufacturing,-0.63,26,high_school,,-0.018,0,0.0,60001.33,60325.74,72734.79,1
1404,43,employer 43,healthcare,-0.302,41,graduate,,-1.324,1,0.041100000000000005,77164.33,312234.21,49814.17,1
1405,50,Employer 50,retail,1.727,45,college,,-0.184,1,0.093,85938.88,250988.05,46714.32,1
1406,46,Employer 46,healthcare,-0.824,39,some_college,,-0.141,0,0.0376,45215.64,128572.67,33842.13,1
1407,58,Employer 58,education,0.302,37,college,,0.544,0,0.1217,67860.65,259775.95,3979.52,1
1409,39,employer 39,tech,0.394,29,college,,-1.04,0,0.0391,43536.67,127189.45,20115.64,1
1410,42,Employer 42,healthcare,0.503,37,some_college,,-1.292,0,0.0,65199.85,236889.75,28129.2,1
1412,1,Employer 1,healthcare,0.435,38,college,,1.352,1,0.1184,61495.83,288743.31,63499.75,1
1413,78,Employer 78,tech,-0.044,36,college,,-0.927,1,0.0739,61787.88,127992.69,32944.49,1
1414,75,Employer 75,tech,-0.726,44,graduate,,2.535,0,0.0874,75641.36,242163.49,67677.68,1
1415,3,Employer 3,retail,-0.427,56,high_school,,-0.416,1,0.0379,46182.41,127437.15,24549.75,1
1416,56,employer 56,retail,1.215,25,some_college,,-0.059,1,0.0355,56409.89,68981.31,31664.49,1
1417,37,Employer 37,retail,-0.676,31,high_school,,-0.435,0,0.0371,34475.7,135127.29,42609.03,1
1418,77,Employer 77,education,2.506,56,college,,3.1,1,0.1482,91951.5,314510.02,40846.23,1
1419,80,Employer 80,,-0.854,59,high_school,,0.298,0,0.0745,18000.0,177946.86,15758.95,1
1420,10,Employer 10,education,-0.152,28,high_school,,0.157,1,0.0896,37435.82,116476.83,52131.04,1
1421,47,Employer 47,education,-1.546,27,graduate,,0.973,0,0.063,75034.34,392737.3,35285.06,1
1422,54,Employer 54,healthcare,1.602,58,college,,-0.16,1,0.1328,109049.68,282517.06,54104.71,1
1423,73,Employer 73,tech,1.456,46,some_college,,2.666,1,0.1055,64838.17,358335.93,16769.27,1
1424,70,Employer 70,education,1.312,44,high_school,,-0.684,1,0.0958,69884.21,140405.73,23675.13,1
1425,31,Employer 31,tech,-0.524,26,college,,0.579,0,0.0555,40263.66,29837.32,53482.87,1
1426,51,employer 51,retail,0.769,43,graduate,,0.378,1,0.11789999999999999,92158.63,334701.45,68515.85,1
1427,39,employer 39,tech,0.394,58,high_school,,0.15,0,0.0315,49283.36,77011.79,19425.11,1
1428,44,Employer 44,healthcare,0.546,46,high_school,,-1.51,1,0.0498,53229.29,41180.51,42140.57,1
1429,52,Employer 52,healthcare,0.211,42,college,,-0.268,0,0.093,75460.94,323378.64,32363.35,1
1431,29,Employer 29,tech,-1.532,38,high_school,,0.065,0,0.1042,46727.51,47284.29,51251.73,1
1432,21,Employer 21,tech,-0.699,56,high_school,,0.183,0,0.0474,32092.58,203615.31,32178.76,1
1433,8,Employer 8,retail,1.471,47,college,,0.097,1,0.0843,67964.58,185406.62,26355.3,1
1434,51,employer 51,retail,0.769,34,some_college,,-0.202,0,0.0132,49780.65,145496.23,24160.85,1
1435,37,Employer 37,retail,-0.676,52,college,,0.102,0,0.0637,87892.45,248409.7,42810.35,1
1436,8,Employer 8,retail,1.471,53,graduate,,-0.438,1,0.0947,113839.93,432398.33,39857.87,1
1437,70,Employer 70,education,1.312,54,some_college,,-0.041,1,0.0959,63436.95,271190.79,46031.87,1
1438,71,employer 71,healthcare,-0.829,33,some_college,,1.043,1,0.0373,23128.42,-14929.02,50781.05,1
1439,80,Employer 80,,-0.854,39,graduate,,1.214,1,0.1056,99543.69,330635.44,41281.83,1
1440,78,Employer 78,tech,-0.044,53,some_college,,2.04,1,0.0939,61197.31,257410.61,44671.56,1
1441,22,Employer 22,education,0.473,31,high_school,,-1.42,1,0.0597,39641.98,89345.89,1477.3,1
1442,50,Employer 50,retail,1.727,41,high_school,,-0.953,1,0.079,54971.61,113134.55,16361.8,1
1443,55,Employer 55,education,-0.67,37,college,,0.596,0,0.0643,67281.76,253768.79,19038.26,1
1444,76,Employer 76,manufacturing,0.681,55,high_school,,0.688,0,0.0677,59353.76,221545.33,14550.57,1
1445,31,Employer 31,tech,-0.524,42,some_college,,0.336,0,0.008100000000000001,47834.01,80524.13,12214.45,1
1446,37,Employer 37,retail,-0.676,60,graduate,,-0.36,1,0.06860000000000001,85489.77,498083.48,49656.25,1
1447,33,Employer 33,retail,1.764,26,some_college,,0.309,0,0.0336,51376.41,21811.87,23905.39,1
1448,30,Employer 30,manufacturing,-0.274,27,graduate,,-0.374,1,0.0475,60232.63,195614.88,65374.39,1
1449,39,employer 39,tech,0.394,58,college,,0.184,1,0.0565,99513.98,362468.97,31893.21,1
1450,52,Employer 52,healthcare,0.211,30,some_college,,-0.684,1,0.10980000000000001,58568.89,161236.92,14764.59,1
1451,40,employer 40,healthcare,-0.709,42,graduate,,-0.11,0,0.054,79222.15,176558.85,46521.22,1
1452,79,Employer 79,manufacturing,1.13,27,college,,0.37,1,0.0694,85754.66,260759.05,55084.72,1
1453,71,employer 71,healthcare,-0.829,26,graduate,,-1.355,0,0.0498,83605.4,215267.85,-9226.27,1
1454,6,employer 6,tech,-0.405,39,college,,-0.119,0,0.1157,57888.29,118792.25,2176.13,1
1455,11,EMPLOYER 11,education,-0.76,26,high_school,,0.656,0,0.0769,61605.92,222139.76,30893.52,1
1456,25,Employer 25,manufacturing,-0.48,42,some_college,,1.494,0,0.056799999999999996,40052.14,135796.01,25319.41,1
1457,53,Employer 53,education,-1.301,41,,blank,-0.035,0,0.0403,45015.96,101601.37,16703.05,1
1458,40,employer 40,healthcare,-0.709,51,college,,2.507,0,0.1048,75442.69,303850.37,31837.22,1
1459,9,employer 9,healthcare,-0.575,59,high_school,,-0.52,0,0.0,44226.4,189116.21,14687.79,1
1460,4,Employer 4,tech,0.088,50,college,,1.522,1,0.0741,63082.24,212504.11,21308.72,1
1461,14,Employer 14,tech,0.809,55,some_college,,0.883,1,0.1332,74364.23,203005.14,17541.15,1
1462,41,Employer 41,retail,1.797,39,some_college,,0.085,1,0.0784,66578.95,196548.68,38604.0,1
1463,24,Employer 24,education,0.556,28,graduate,,1.39,0,0.0373,82698.35,312329.2,8659.01,1
1464,7,Employer 7,tech,1.877,35,some_college,,0.613,1,0.0742,60890.43,137799.84,31641.6,1
1465,44,Employer 44,healthcare,0.546,49,some_college,,-0.903,0,0.032,78597.22,175935.96,36109.97,1
1466,8,Employer 8,retail,1.471,54,college,,-0.393,1,0.1038,79914.08,255752.94,,1
1467,72,Employer 72,retail,-1.546,25,some_college,,-0.143,0,0.0337,38647.03,123644.61,31243.77,1
1468,2,Employer 2,tech,0.564,27,some_college,,0.91,1,0.0549,33495.72,172659.08,15674.55,1
1469,75,Employer 75,tech,-0.726,28,college,,0.965,1,0.1519,56590.26,169305.6,56767.81,1
1470,37,Employer 37,retail,-0.676,34,some_college,,-0.753,0,0.0577,57517.65,105684.7,53348.88,1
1472,31,Employer 31,tech,-0.524,45,high_school,,-0.799,0,0.0239,44507.02,165058.86,23614.77,1
1473,72,Employer 72,retail,-1.546,37,college,,-0.826,0,0.041,45190.84,85800.13,56180.71,1
1474,1,Employer 1,healthcare,0.435,43,high_school,,0.468,1,0.0619,26360.99,123161.12,34315.14,1
1475,65,Employer 65,healthcare,1.04,48,graduate,,1.389,0,0.1003,97995.21,284053.99,38885.66,1
1476,63,Employer 63,healthcare,1.055,53,graduate,,-0.199,0,0.0468,96717.49,355730.8,40198.08,1
1477,42,Employer 42,healthcare,0.503,48,some_college,,0.903,1,0.1433,74942.98,267713.77,41124.03,1
1478,29,Employer 29,tech,-1.532,28,,unknown,-1.259,0,0.0,28036.18,-28976.82,43709.51,1
1479,45,EMPLOYER 45,healthcare,-0.048,35,college,,-0.914,0,0.0333,72748.04,162341.36,33749.8,1
1480,5,Employer 5,education,0.163,51,college,,0.735,1,0.1171,77432.88,238767.38,72826.05,1
1481,32,Employer 32,healthcare,-0.072,58,some_college,,0.479,0,0.0737,78063.07,375385.5,28628.3,1
1482,47,Employer 47,education,-1.546,42,college,,-0.17,0,0.045,50745.19,171712.49,67657.16,1
1483,68,Employer 68,healthcare,-0.625,53,high_school,,1.542,0,0.0647,47619.37,276846.67,34428.19,1
1484,71,employer 71,healthcare,-0.829,29,college,,0.43,0,0.0345,24135.67,6607.59,29828.24,1
1485,51,employer 51,retail,0.769,30,some_college,,-1.318,0,0.0214,77866.44,45572.6,47525.27,1
1486,48,Employer 48,healthcare,-0.549,49,high_school,,0.395,0,0.0359,46690.96,251900.29,31361.19,1
1487,59,Employer 59,manufacturing,-0.63,34,college,,-0.582,0,0.0353,51599.94,224370.47,60304.36,1
1488,28,Employer 28,tech,0.76,25,college,,-0.13,0,0.0344,60037.45,137654.39,23709.44,1
1489,61,Employer 61,education,0.898,60,college,,0.671,0,0.0239,99238.9,292381.97,31079.14,1
1490,21,Employer 21,tech,-0.699,46,high_school,,1.366,0,0.0672,64459.6,229991.58,-14781.25,1
1491,39,employer 39,tech,0.394,42,some_college,,1.501,0,0.0477,73860.21,323900.28,21616.98,1
1492,31,Employer 31,tech,-0.524,50,graduate,,-0.587,0,0.0277,67425.03,245364.03,12791.55,1
